Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,cleaned_text,tokens,compound,positive,neutral,negative,sentiment_label
ai$ha.eth,@aishaeth9999,2025-04-27T00:45:20.000Z,True,"A 2015 bitcoin whale is back in action 500 more BTC worth $47.4M moved today, following yesterday’s 1,200 BTC transfer Same whale behind both moves
Coins originally acquired in 2015
Transfers show advanced privacy techniques",0,0,0,6,[],[],"['\\U0001f40b', '\\U0001f680']",https://pbs.twimg.com/profile_images/1907854921690472448/l2rPZ7nk_bigger.jpg,https://x.com/aishaeth9999/status/1916292545505603636,tweet_id:1916292545505603636,"A 2015 bitcoin whale is back in action 500 more BTC worth $47.4M moved today, following yesterday’s 1,200 BTC transfer Same whale behind both moves
Coins originally acquired in 2015
Transfers show advanced privacy techniques","['2015', 'bitcoin', 'whale', 'back', 'action', '500', 'btc', 'worth', '474m', 'moved', 'today', 'following', 'yesterday', '1200', 'btc', 'transfer', 'whale', 'behind', 'move', 'coin', 'originally', 'acquired', '2015', 'transfer', 'show', 'advanced', 'privacy', 'technique']",0.4902,0.115,0.885,0.0,positive
supplyshocks,@supplyshocks,2025-04-27T00:45:19.000Z,True,"I am afraid that many people who hold $MSTR do not understand what is unfolding. 

As  says ""people are trying to measure the system from within the system""Bitcoin corporations are breaking the system by shining a light on what it is - a failing experiment.",0,0,0,0,[],['@JeffBooth'],[],https://pbs.twimg.com/profile_images/1909913316782477312/nvLsSaHp_bigger.jpg,https://x.com/supplyshocks/status/1916292539964916064,tweet_id:1916292539964916064,"I am afraid that many people who hold $MSTR do not understand what is unfolding. 

As  says ""people are trying to measure the system from within the system""Bitcoin corporations are breaking the system by shining a light on what it is - a failing experiment.","['afraid', 'many', 'people', 'hold', 'mstr', 'understand', 'unfolding', 'say', 'people', 'trying', 'measure', 'system', 'within', 'systembitcoin', 'corporation', 'breaking', 'system', 'shining', 'light', 'failing', 'experiment']",-0.5106,0.0,0.924,0.076,negative
VLAD HOSTS THE BEST PODCAST IN BITCOIN,@TheVladCostea,2025-04-27T00:45:17.000Z,True,"That was never the goal, just a marketing slogan among many others.",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1888676920637652992/HaQ_mTHo_bigger.jpg,https://x.com/TheVladCostea/status/1916292531660222898,tweet_id:1916292531660222898,"That was never the goal, just a marketing slogan among many others.","['never', 'goal', 'marketing', 'slogan', 'among', 'many', 'others']",0.0,0.0,1.0,0.0,neutral
潘姐姐,@pnjiji1096942,2025-04-27T00:45:16.000Z,False,根据 SoSoValue 数据，BTC(Bitcoin) 现报价 $95000，过去1小时上涨0.24%，过去24小时上涨0.19%。,0,0,0,2,[],['@SoSoValueCrypto'],[],https://pbs.twimg.com/profile_images/1907939556902711301/RLJzNz_s_bigger.jpg,https://x.com/pnjiji1096942/status/1916292527797449072,tweet_id:1916292527797449072,根据 SoSoValue 数据，BTC(Bitcoin) 现报价 $95000，过去1小时上涨0.24%，过去24小时上涨0.19%。,"['根据', 'sosovalue', '数据btcbitcoin', '现报价', '95000过去1小时上涨024过去24小时上涨019']",0.0,0.0,1.0,0.0,neutral
Fresh Printz,@_FRESHPRINTZ_,2025-04-27T00:45:14.000Z,False,Hopefully he bought bitcoin prior to the accident.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1603526222147121152/89tGK8Gp_bigger.jpg,https://x.com/_FRESHPRINTZ_/status/1916292521321501006,tweet_id:1916292521321501006,Hopefully he bought bitcoin prior to the accident.,"['hopefully', 'bought', 'bitcoin', 'prior', 'accident']",-0.1027,0.229,0.508,0.263,negative
bitcoin di coin,@bitcoindicoin,2025-04-27T00:45:13.000Z,False,"1. İSKİ Yetkileri:
İSKİ’nin yetkisi, su kaynaklarını ve altyapı tesislerini korumak üzerinedir.
İSKİ Kanunu (2560 sayılı Kanun), Madde 2 ve Madde 25.
İSKİ, su kaynaklarının korunması amacıyla gerekli tedbirleri alır ve altyapıya zarar verecek faaliyetlere müdahale eder",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1438109916288491521/iv6FtbTe_bigger.jpg,https://x.com/bitcoindicoin/status/1916292517332426994,tweet_id:1916292517332426994,"1. İSKİ Yetkileri:
İSKİ’nin yetkisi, su kaynaklarını ve altyapı tesislerini korumak üzerinedir.
İSKİ Kanunu (2560 sayılı Kanun), Madde 2 ve Madde 25.
İSKİ, su kaynaklarının korunması amacıyla gerekli tedbirleri alır ve altyapıya zarar verecek faaliyetlere müdahale eder","['1', 'i̇ski̇', 'yetkileri', 'i̇ski̇nin', 'yetkisi', 'su', 'kaynaklarını', 'altyapı', 'tesislerini', 'korumak', 'üzerinedir', 'i̇ski̇', 'kanunu', '2560', 'sayılı', 'kanun', 'madde', '2', 'madde', '25', 'i̇ski̇', 'su', 'kaynaklarının', 'korunması', 'amacıyla', 'gerekli', 'tedbirleri', 'alır', 'altyapıya', 'zarar', 'verecek', 'faaliyetlere', 'müdahale', 'eder']",0.0,0.0,1.0,0.0,neutral
BitcoinChartBot,@BitcoinChartBot,2025-04-27T00:45:12.000Z,False,"Yesterday end of day: $94,771
Realized Power Law: $61,924
Price is 53% and 3 days above trend

Realized Price: $44,292
Realized is 28% and 331 days below realized trend#PowerLaw #RPPL $BTC #BitcoinChartBot",0,0,0,7,"['#PowerLaw', '#RPPL', '#BitcoinChartBot']",[],[],https://pbs.twimg.com/profile_images/1811472968293523456/Q_zHdvCq_bigger.jpg,https://x.com/BitcoinChartBot/status/1916292510877683802,tweet_id:1916292510877683802,"Yesterday end of day: $94,771
Realized Power Law: $61,924
Price is 53% and 3 days above trend

Realized Price: $44,292
Realized is 28% and 331 days below realized trend#PowerLaw #RPPL $BTC #BitcoinChartBot","['yesterday', 'end', 'day', '94771', 'realized', 'power', 'law', '61924', 'price', '53', '3', 'day', 'trend', 'realized', 'price', '44292', 'realized', '28', '331', 'day', 'realized', 'trend', 'btc']",0.0,0.0,1.0,0.0,neutral
Vault 687,@CoinVault687,2025-04-27T00:45:10.000Z,True,"$SATOSHI is on $ETH, $BASE, and $SOLCome be an early legend on the Bitcoin of memes. Sitting at 1 mil
 ",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1905675902614188032/_YvEDf4f_bigger.jpg,https://x.com/CoinVault687/status/1916292503852224621,tweet_id:1916292503852224621,"$SATOSHI is on $ETH, $BASE, and $SOLCome be an early legend on the Bitcoin of memes. Sitting at 1 mil
 ","['satoshi', 'eth', 'base', 'solcome', 'early', 'legend', 'bitcoin', 'meme', 'sitting', '1', 'mil']",0.0,0.0,1.0,0.0,neutral
Bitcoin Maxi Tears,@BTCMaxiTears,2025-04-27T00:45:08.000Z,True,believe in something  the faders will learn soon enough $BMT,0,0,0,2,[],['@XRPEDIACOIN'],[],https://pbs.twimg.com/profile_images/1913227295315349504/nJ7VFALw_bigger.jpg,https://x.com/BTCMaxiTears/status/1916292496390557960,tweet_id:1916292496390557960,believe in something  the faders will learn soon enough $BMT,"['believe', 'something', 'faders', 'learn', 'soon', 'enough', 'bmt']",0.0,0.0,1.0,0.0,neutral
The ₿itcoinLibertarian,@TheBitcoin__,2025-04-27T00:45:07.000Z,True,and more too,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1569660901019758592/SY2FN5SN_bigger.jpg,https://x.com/TheBitcoin__/status/1916292492607049825,tweet_id:1916292492607049825,and more too,[],0.0,0.0,1.0,0.0,neutral
【KJ】投資垢/仮想通貨&日本個別株,@bitcoin_renaiw,2025-04-27T00:45:07.000Z,False,"イーサつっよ！
買い戻しできてない",0,0,0,3,[],[],['\\U0001f635'],https://pbs.twimg.com/profile_images/1608419385517150208/WY3BL-63_bigger.jpg,https://x.com/bitcoin_renaiw/status/1916292490761801877,tweet_id:1916292490761801877,"イーサつっよ！
買い戻しできてない","['イーサつっよ', '買い戻しできてない']",0.0,0.0,1.0,0.0,neutral
JO_aiai,@JamesONeil3414,2025-04-27T00:45:06.000Z,False,"Proof-of-work isn’t just mining—it’s like quantum arm wrestling, where every miner is Schrödinger’s champion until the network opens the box. Winner? The universe picks! Decentralised value, no bias. Central banks hate this trick. #Bitcoin #FutureOfWork #crypto",0,0,0,4,"['#Bitcoin', '#FutureOfWork', '#crypto']",[],[],https://pbs.twimg.com/profile_images/1891348970070220800/pFqiTVzG_bigger.jpg,https://x.com/JamesONeil3414/status/1916292488056238399,tweet_id:1916292488056238399,"Proof-of-work isn’t just mining—it’s like quantum arm wrestling, where every miner is Schrödinger’s champion until the network opens the box. Winner? The universe picks! Decentralised value, no bias. Central banks hate this trick. #Bitcoin #FutureOfWork #crypto","['proofofwork', 'isnt', 'miningits', 'like', 'quantum', 'arm', 'wrestling', 'every', 'miner', 'schrödingers', 'champion', 'network', 'open', 'box', 'winner', 'universe', 'pick', 'decentralised', 'value', 'bias', 'central', 'bank', 'hate', 'trick']",0.7463,0.261,0.566,0.173,positive
satstacker | kolin,@satstacker__,2025-04-27T00:45:06.000Z,False,ETH going to 0. Only Bitcoin matters. Have fun staying poor with your centralized shitcoin.,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1873704684109901824/_eu5WYLD_bigger.jpg,https://x.com/satstacker__/status/1916292486206787688,tweet_id:1916292486206787688,ETH going to 0. Only Bitcoin matters. Have fun staying poor with your centralized shitcoin.,"['eth', 'going', '0', 'bitcoin', 'matter', 'fun', 'staying', 'poor', 'centralized', 'shitcoin']",0.0772,0.226,0.615,0.159,positive
JO_aiai,@JamesONeil3414,2025-04-27T00:45:04.000Z,False,"Quantum leaps in energy tech? Sure. But without a transparent, trustless system like Bitcoin's blockchain, all that innovation risks just being another centralized bubble. Decentralize to truly democratize our future!",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1891348970070220800/pFqiTVzG_bigger.jpg,https://x.com/JamesONeil3414/status/1916292476857639190,tweet_id:1916292476857639190,"Quantum leaps in energy tech? Sure. But without a transparent, trustless system like Bitcoin's blockchain, all that innovation risks just being another centralized bubble. Decentralize to truly democratize our future!","['quantum', 'leap', 'energy', 'tech', 'sure', 'without', 'transparent', 'trustless', 'system', 'like', 'bitcoins', 'blockchain', 'innovation', 'risk', 'another', 'centralized', 'bubble', 'decentralize', 'truly', 'democratize', 'future']",0.9312,0.416,0.521,0.063,positive
JO_aiai,@JamesONeil3414,2025-04-27T00:45:03.000Z,False," Totally agree—passion fuels innovation, just like in Bitcoin’s proof-of-work where real effort beats fancy tech every time. Sometimes, small teams with big hearts are the real powerhouses in this space.",0,0,0,4,[],['@0xPrismatic'],[],https://pbs.twimg.com/profile_images/1891348970070220800/pFqiTVzG_bigger.jpg,https://x.com/JamesONeil3414/status/1916292475431604533,tweet_id:1916292475431604533," Totally agree—passion fuels innovation, just like in Bitcoin’s proof-of-work where real effort beats fancy tech every time. Sometimes, small teams with big hearts are the real powerhouses in this space.","['totally', 'agreepassion', 'fuel', 'innovation', 'like', 'bitcoins', 'proofofwork', 'real', 'effort', 'beat', 'fancy', 'tech', 'every', 'time', 'sometimes', 'small', 'team', 'big', 'heart', 'real', 'powerhouse', 'space']",0.6557,0.161,0.839,0.0,positive
Cubeware,@cubeware_cw,2025-04-27T00:45:03.000Z,False,#Bitcoin,0,0,0,3,['#Bitcoin'],[],[],https://pbs.twimg.com/profile_images/1870936827965640706/E_xrK9R5_bigger.png,https://x.com/cubeware_cw/status/1916292474504388636,tweet_id:1916292474504388636,#Bitcoin,[],0.0,0.0,1.0,0.0,neutral
TWJ News,@TronWeekly,2025-04-27T00:45:00.000Z,True,"Bitcoin's in a correction phase: eyes on the $75K dip before a fresh climb. $100K is the key breakout level; break it, and the bulls take over. July 7 tariff expiry could spark major moves.  Stay sharp. #Bitcoin #Crypto",0,0,0,4,"['#Bitcoin', '#Crypto']",[],['\\U0001f4c8'],https://pbs.twimg.com/profile_images/1871228227186016256/jumsjxQf_bigger.jpg,https://x.com/TronWeekly/status/1916292461200347204,tweet_id:1916292461200347204,"Bitcoin's in a correction phase: eyes on the $75K dip before a fresh climb. $100K is the key breakout level; break it, and the bulls take over. July 7 tariff expiry could spark major moves.  Stay sharp. #Bitcoin #Crypto","['bitcoins', 'correction', 'phase', 'eye', '75k', 'dip', 'fresh', 'climb', '100k', 'key', 'breakout', 'level', 'break', 'bull', 'take', 'july', '7', 'tariff', 'expiry', 'could', 'spark', 'major', 'move', 'stay', 'sharp']",0.4939,0.11,0.89,0.0,positive
Mario Nawfal’s Roundtable,@RoundtableSpace,2025-04-27T00:45:00.000Z,True,"JUST IN: OVER 180 ENTITIES NOW HOLD BITCOIN TREASURIES, COLLECTIVELY OWNING MORE THAN 3.2 MILLION BTC

Source: ",0,0,0,51,[],['@Crypto_Briefing'],[],https://pbs.twimg.com/profile_images/1750481240983994368/ijRW1a6Y_bigger.jpg,https://x.com/RoundtableSpace/status/1916292460986171836,tweet_id:1916292460986171836,"JUST IN: OVER 180 ENTITIES NOW HOLD BITCOIN TREASURIES, COLLECTIVELY OWNING MORE THAN 3.2 MILLION BTC

Source: ","['180', 'entity', 'hold', 'bitcoin', 'treasury', 'collectively', 'owning', '32', 'million', 'btc', 'source']",0.3885,0.141,0.859,0.0,positive
Bitcoin Stripper,@BitcoinStripper,2025-04-27T00:44:57.000Z,False,"Also, keep him away from your children",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1362722406943494148/am7yQB9L_bigger.jpg,https://x.com/BitcoinStripper/status/1916292450018275625,tweet_id:1916292450018275625,"Also, keep him away from your children","['also', 'keep', 'away', 'child']",0.0,0.0,1.0,0.0,neutral
HospitalityKings,@HPTLTYkings,2025-04-27T00:44:54.000Z,False,"A #Bitcoin economy doesn’t just “move money” from buyers to sellers—it catalyzes energy innovation, job creation, financial inclusion, and new digital infrastructure.",0,0,0,4,['#Bitcoin'],[],[],https://pbs.twimg.com/profile_images/1855266769923194880/9QMSLsMV_bigger.jpg,https://x.com/HPTLTYkings/status/1916292436739100930,tweet_id:1916292436739100930,"A #Bitcoin economy doesn’t just “move money” from buyers to sellers—it catalyzes energy innovation, job creation, financial inclusion, and new digital infrastructure.","['economy', 'doesnt', 'move', 'money', 'buyer', 'sellersit', 'catalyzes', 'energy', 'innovation', 'job', 'creation', 'financial', 'inclusion', 'new', 'digital', 'infrastructure']",0.7003,0.274,0.726,0.0,positive
EngagePro Alex,@immujahidkhan5,2025-04-27T00:44:51.000Z,False,"Bitcoin Rally Lacks On-Chain Support – Analyst Warns Of Vanishing Network ActivityBitcoin has reclaimed the $90,000 mark, fueling renewed optimism across the crypto market. With sentiment shifting and bullish calls returning, many investors are once again eyeing a move tow...",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1890378360444055553/DuC3zKru_bigger.jpg,https://x.com/immujahidkhan5/status/1916292423665266993,tweet_id:1916292423665266993,"Bitcoin Rally Lacks On-Chain Support – Analyst Warns Of Vanishing Network ActivityBitcoin has reclaimed the $90,000 mark, fueling renewed optimism across the crypto market. With sentiment shifting and bullish calls returning, many investors are once again eyeing a move tow...","['bitcoin', 'rally', 'lack', 'onchain', 'support', 'analyst', 'warns', 'vanishing', 'network', 'activitybitcoin', 'reclaimed', '90000', 'mark', 'fueling', 'renewed', 'optimism', 'across', 'crypto', 'market', 'sentiment', 'shifting', 'bullish', 'call', 'returning', 'many', 'investor', 'eyeing', 'move', 'tow']",0.7003,0.146,0.822,0.033,positive
Shifu Dumo,@dumimo,2025-04-27T00:44:42.000Z,True,"Less kept on desks makes them put in more effort to find supply, but more will materialize, since Bitcoin absorbs additional capital via price appreciation.

Not every sat on exchange is available. Not every sat off exchange is unavailable. Bitcoin is peer to peer and not",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1864576442656518144/tyCyTdAx_bigger.jpg,https://x.com/dumimo/status/1916292387976188248,tweet_id:1916292387976188248,"Less kept on desks makes them put in more effort to find supply, but more will materialize, since Bitcoin absorbs additional capital via price appreciation.

Not every sat on exchange is available. Not every sat off exchange is unavailable. Bitcoin is peer to peer and not","['le', 'kept', 'desk', 'make', 'put', 'effort', 'find', 'supply', 'materialize', 'since', 'bitcoin', 'absorbs', 'additional', 'capital', 'via', 'price', 'appreciation', 'every', 'sat', 'exchange', 'available', 'every', 'sat', 'exchange', 'unavailable', 'bitcoin', 'peer', 'peer']",0.6652,0.09,0.91,0.0,positive
The Rationalist,@RationalKrypto,2025-04-27T00:44:42.000Z,True,"Some of us want to make big gains by betting on innovation. Bitcoin is a great asset but we’re talking like a 2-3x from here at best.  

Meanwhile KAS could achieve a 10-30x in the same time span with all that’s coming in the pipeline this year.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1909375183116222464/zZ33uimQ_bigger.jpg,https://x.com/RationalKrypto/status/1916292385912353235,tweet_id:1916292385912353235,"Some of us want to make big gains by betting on innovation. Bitcoin is a great asset but we’re talking like a 2-3x from here at best.  

Meanwhile KAS could achieve a 10-30x in the same time span with all that’s coming in the pipeline this year.","['u', 'want', 'make', 'big', 'gain', 'betting', 'innovation', 'bitcoin', 'great', 'asset', 'talking', 'like', '23x', 'best', 'meanwhile', 'ka', 'could', 'achieve', '1030x', 'time', 'span', 'thats', 'coming', 'pipeline', 'year']",0.9432,0.327,0.673,0.0,positive
Tim - Bitcoin/Fitness/Freedom,@OtterHODL,2025-04-27T00:44:41.000Z,True,There is room for many horses but CEP will be a fast one. I bought in heavy and plan to HODL it right along with my bitcoin.,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1871170401130180608/wiuUQVtS_bigger.jpg,https://x.com/OtterHODL/status/1916292383425056914,tweet_id:1916292383425056914,There is room for many horses but CEP will be a fast one. I bought in heavy and plan to HODL it right along with my bitcoin.,"['room', 'many', 'horse', 'cep', 'fast', 'one', 'bought', 'heavy', 'plan', 'hodl', 'right', 'along', 'bitcoin']",0.0,0.0,1.0,0.0,neutral
The Bitcoin Accountant,@_btcaccountant,2025-04-27T00:44:39.000Z,True,If they even come close we are going SO much higher,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1893326116753989632/vSwkc5Vx_bigger.jpg,https://x.com/_btcaccountant/status/1916292375120412992,tweet_id:1916292375120412992,If they even come close we are going SO much higher,"['even', 'come', 'close', 'going', 'much', 'higher']",0.0,0.0,1.0,0.0,neutral
Bitcoin Stripper,@BitcoinStripper,2025-04-27T00:44:36.000Z,True,"Hey  has exposed himself as a rape apologist, supporter of trafficking, abusing & sexually exploiting minors 

He must be removed from his position immediately, unless these are ideologies & policies you consider progress",0,0,0,10,[],"['@CSPICenterOrg', '@RichardHanania']",[],https://pbs.twimg.com/profile_images/1362722406943494148/am7yQB9L_bigger.jpg,https://x.com/BitcoinStripper/status/1916292361870839818,tweet_id:1916292361870839818,"Hey  has exposed himself as a rape apologist, supporter of trafficking, abusing & sexually exploiting minors 

He must be removed from his position immediately, unless these are ideologies & policies you consider progress","['hey', 'exposed', 'rape', 'apologist', 'supporter', 'trafficking', 'abusing', 'sexually', 'exploiting', 'minor', 'must', 'removed', 'position', 'immediately', 'unless', 'ideology', 'policy', 'consider', 'progress']",-0.7906,0.12,0.588,0.292,negative
VLAD HOSTS THE BEST PODCAST IN BITCOIN,@TheVladCostea,2025-04-27T00:44:36.000Z,True,Let’s go!,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1888676920637652992/HaQ_mTHo_bigger.jpg,https://x.com/TheVladCostea/status/1916292359173587134,tweet_id:1916292359173587134,Let’s go!,"['let', 'go']",0.0,0.0,1.0,0.0,neutral
WAGMI Picks,@WAGMI_Picks1,2025-04-27T00:44:35.000Z,False,"BROCCOLI time-traveled to 2014 Vegas on Tell a Story Day  A stripper’s Bitcoin tip promised 700x, but he found #F2B instead!  Don’t miss this pup’s top pick  #TheCryptoArk #BroccoliKnows #F2BToTheMoon",0,0,0,4,"['#F2B', '#TheCryptoArk', '#BroccoliKnows', '#F2BToTheMoon']",[],[],https://pbs.twimg.com/profile_images/1898261999261286401/Zor_13Oo_bigger.jpg,https://x.com/WAGMI_Picks1/status/1916292358829674565,tweet_id:1916292358829674565,"BROCCOLI time-traveled to 2014 Vegas on Tell a Story Day  A stripper’s Bitcoin tip promised 700x, but he found #F2B instead!  Don’t miss this pup’s top pick  #TheCryptoArk #BroccoliKnows #F2BToTheMoon","['broccoli', 'timetraveled', '2014', 'vega', 'tell', 'story', 'day', 'stripper', 'bitcoin', 'tip', 'promised', '700x', 'found', 'instead', 'dont', 'miss', 'pup', 'top', 'pick']",0.3274,0.136,0.803,0.061,positive
Mike Roche,@mikeroche,2025-04-27T00:44:35.000Z,True,Bitcoin is gold without the hassle.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1614679448934023171/3kCmBKzI_bigger.jpg,https://x.com/mikeroche/status/1916292355067433472,tweet_id:1916292355067433472,Bitcoin is gold without the hassle.,"['bitcoin', 'gold', 'without', 'hassle']",0.0,0.0,1.0,0.0,neutral
"Bitcoin Fund Manager, Quant 603501 $byd $tsla",@OTC_Bitcoin,2025-04-27T00:44:32.000Z,False,"CT scans are fine if you're already 89 years old and you're going to die next month anyways because you have like 27 micro cancers all over your body that are growing so fast that if you don't cut them out, you'll die. But seriously. Why the hell",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1627652767119724544/NYCAZViu_bigger.jpg,https://x.com/OTC_Bitcoin/status/1916292345756315794,tweet_id:1916292345756315794,"CT scans are fine if you're already 89 years old and you're going to die next month anyways because you have like 27 micro cancers all over your body that are growing so fast that if you don't cut them out, you'll die. But seriously. Why the hell","['ct', 'scan', 'fine', 'youre', 'already', '89', 'year', 'old', 'youre', 'going', 'die', 'next', 'month', 'anyways', 'like', '27', 'micro', 'cancer', 'body', 'growing', 'fast', 'dont', 'cut', 'youll', 'die', 'seriously', 'hell']",-0.8871,0.1,0.675,0.225,negative
California Bitcoin Pioneer,@JeffGucciLong,2025-04-27T00:44:32.000Z,True,"Game warden approves of our kills today.
Living the Bitcoin life is not easy, but someone has to do it.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1018208479469715456/gJvQP8wC_bigger.jpg,https://x.com/JeffGucciLong/status/1916292343315284154,tweet_id:1916292343315284154,"Game warden approves of our kills today.
Living the Bitcoin life is not easy, but someone has to do it.","['game', 'warden', 'approves', 'kill', 'today', 'living', 'bitcoin', 'life', 'easy', 'someone']",-0.2739,0.081,0.746,0.173,negative
The ₿itcoinLibertarian,@TheBitcoin__,2025-04-27T00:44:31.000Z,True," you were the winner of the contest.
Stay tuned on next livestream we will be giving away more sats!
Keep subscribing to our channel, liking and watching videos we will give away more once we get monetized
Thanks!https://youtube.com/@thebitcoinlibertarian?sub_confirmation=1…",0,0,0,6,[],"['@marcel039', 'https://youtube.com/@thebitcoinlibertarian?sub_confirmation=1…']",[],https://pbs.twimg.com/profile_images/1569660901019758592/SY2FN5SN_bigger.jpg,https://x.com/TheBitcoin__/status/1916292340479844607,tweet_id:1916292340479844607," you were the winner of the contest.
Stay tuned on next livestream we will be giving away more sats!
Keep subscribing to our channel, liking and watching videos we will give away more once we get monetized
Thanks!https://youtube.com/@thebitcoinlibertarian?sub_confirmation=1…","['winner', 'contest', 'stay', 'tuned', 'next', 'livestream', 'giving', 'away', 'sat', 'keep', 'subscribing', 'channel', 'liking', 'watching', 'video', 'give', 'away', 'get', 'monetized', 'thanks']",0.8585,0.213,0.787,0.0,positive
SAYoooooh | セイオー | dogooooo,@OoooohSay,2025-04-27T00:44:28.000Z,True,"dogoooooワールドについて・Based on BitcoinロードマップであるSF小説を含むWhere is dogoooooコレクション。

・Origin born from Opensea
dogoooooの原型。3Dアートコレクション

・Ground called out to Bitmap
Bitmap理論に基づくNATコレクション。メタバース思想の土台になります。",0,0,0,5,[],[],"['\\U0001f310', '\\U0001f310']",https://pbs.twimg.com/profile_images/1773570051733630976/aKsG7vSj_bigger.jpg,https://x.com/OoooohSay/status/1916292329197211963,tweet_id:1916292329197211963,"dogoooooワールドについて・Based on BitcoinロードマップであるSF小説を含むWhere is dogoooooコレクション。

・Origin born from Opensea
dogoooooの原型。3Dアートコレクション

・Ground called out to Bitmap
Bitmap理論に基づくNATコレクション。メタバース思想の土台になります。","['dogoooooワールドについてbased', 'bitcoinロードマップであるsf小説を含むwhere', 'dogoooooコレクション', 'origin', 'born', 'opensea', 'dogoooooの原型3dアートコレクション', 'ground', 'called', 'bitmap', 'bitmap理論に基づくnatコレクションメタバース思想の土台になります']",0.0,0.0,1.0,0.0,neutral
B stomp,@Bstomp2,2025-04-27T00:44:25.000Z,True,I think Michael Saylor said to share Bitcoin with love. I'm not a boomer but I'm an American and I bet boomers bought their houses at a low price just like bitcoiners but the Bitcoin at a low price. Should future generations hate bitcoiners because Bitcoin is bought it at a low,0,0,0,6,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/Bstomp2/status/1916292315800387923,tweet_id:1916292315800387923,I think Michael Saylor said to share Bitcoin with love. I'm not a boomer but I'm an American and I bet boomers bought their houses at a low price just like bitcoiners but the Bitcoin at a low price. Should future generations hate bitcoiners because Bitcoin is bought it at a low,"['think', 'michael', 'saylor', 'said', 'share', 'bitcoin', 'love', 'im', 'boomer', 'im', 'american', 'bet', 'boomer', 'bought', 'house', 'low', 'price', 'like', 'bitcoiners', 'bitcoin', 'low', 'price', 'future', 'generation', 'hate', 'bitcoiners', 'bitcoin', 'bought', 'low']",-0.7615,0.125,0.656,0.219,negative
Bitcoin Embassy,@Bitcoin_XPromos,2025-04-27T00:44:24.000Z,True,Love the work you’re doing! Let’s connect for a collab  shoot us a message!,0,0,0,6,[],[],"['\\U0001f91d', '\\U0001f4e5', '\\U0001f942']",https://pbs.twimg.com/profile_images/1734534955785428992/xQuiMFGn_bigger.jpg,https://x.com/Bitcoin_XPromos/status/1916292311379476609,tweet_id:1916292311379476609,Love the work you’re doing! Let’s connect for a collab  shoot us a message!,"['love', 'work', 'youre', 'let', 'connect', 'collab', 'shoot', 'u', 'message']",0.5242,0.278,0.582,0.14,positive
OldFashionedBitcoin,@OldFashBitcoin,2025-04-27T00:44:23.000Z,True,,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1815475125442977792/A9hzMnPI_bigger.jpg,https://x.com/OldFashBitcoin/status/1916292305004466660,tweet_id:1916292305004466660,,['nan'],0.0,0.0,1.0,0.0,neutral
ALTIERE - Study Bitcoin,@altierebtc,2025-04-27T00:44:19.000Z,True,Não é. É assimetria de informação apenas.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1905324313823137792/JWigvl4C_bigger.jpg,https://x.com/altierebtc/status/1916292291746046434,tweet_id:1916292291746046434,Não é. É assimetria de informação apenas.,"['não', 'é', 'é', 'assimetria', 'de', 'informação', 'apenas']",0.0,0.0,1.0,0.0,neutral
Tonja Memecoin,@Tonja89475507,2025-04-27T00:44:19.000Z,False,Bitcoin’s collapse is rewriting the future of finance.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1414086751967059976/8xT8hHdV_bigger.jpg,https://x.com/Tonja89475507/status/1916292290714472503,tweet_id:1916292290714472503,Bitcoin’s collapse is rewriting the future of finance.,"['bitcoins', 'collapse', 'rewriting', 'future', 'finance']",-0.4939,0.0,0.686,0.314,negative
