price,timestamp,price_date
80305.86988849436,1.741676994603E9,2025-03-11
84133.58364594172,1.742043902074E9,2025-03-15
84088.43956648538,1.742249091757E9,2025-03-17
83196.76104395698,1.741730727043E9,2025-03-11
83447.21124752637,1.741827797916E9,2025-03-13
83215.88772029582,1.741853076894E9,2025-03-13
83625.88247117506,1.742205923532E9,2025-03-17
84346.89648742026,1.741993811528E9,2025-03-14
83528.44238695232,1.742198695798E9,2025-03-17
83378.30606761425,1.742562568668E9,2025-03-21
81632.93965990763,1.742310569308E9,2025-03-18
80684.14399248677,1.741885935955E9,2025-03-13
81136.77348524275,1.741698186137E9,2025-03-11
82486.2091764555,1.741777297287E9,2025-03-12
82545.12487759089,1.742299227284E9,2025-03-18
83531.79129549615,1.742378439083E9,2025-03-19
84331.08912652876,1.742594690392E9,2025-03-21
84505.5781189017,1.742008180158E9,2025-03-15
83272.61714728127,1.742191792918E9,2025-03-17
84590.9687216577,1.742403890905E9,2025-03-19
84448.92794202417,1.742238587967E9,2025-03-17
82988.83415321489,1.742277934401E9,2025-03-18
82753.77759522418,1.741738184594E9,2025-03-12
84634.46695960859,1.742526246012E9,2025-03-21
83615.50444912049,1.74183898697E9,2025-03-13
83924.71665747926,1.742036699472E9,2025-03-15
83673.10408191198,1.742152265959E9,2025-03-16
83486.04202178019,1.742382334537E9,2025-03-19
83735.87324881191,1.742490157273E9,2025-03-20
84473.8179802995,1.742519095872E9,2025-03-21
81788.49157040409,1.741690887631E9,2025-03-11
83388.41592982221,1.742375224438E9,2025-03-19
84314.86749685973,1.742018654908E9,2025-03-15
82743.13181426356,1.742162689388E9,2025-03-16
83877.42295483136,1.742260218377E9,2025-03-18
84282.5733553542,1.742055091681E9,2025-03-15
84351.03100749975,1.742058240332E9,2025-03-15
83956.06190164157,1.742587480747E9,2025-03-21
83171.46725678681,1.742367877914E9,2025-03-19
83144.63136911465,1.741863987741E9,2025-03-13
81839.8881631514,1.742324772655E9,2025-03-18
82626.00983988849,1.741766799156E9,2025-03-12
78537.05805794513,1.741651486566E9,2025-03-11
86815.44109470697,1.742429096352E9,2025-03-20
85924.85863959961,1.742443580572E9,2025-03-20
85894.57540910708,1.742451810852E9,2025-03-20
84143.3705534662,1.742598077806E9,2025-03-21
77186.92631492284,1.74165513645E9,2025-03-11
81014.47157692818,1.741881887145E9,2025-03-13
83333.77147533474,1.742213388018E9,2025-03-17
85636.4698965906,1.742447773222E9,2025-03-20
82434.36146393258,1.741870999493E9,2025-03-13
83431.48057163977,1.742188104494E9,2025-03-17
81825.63712399587,1.741878533332E9,2025-03-13
84077.984480905,1.742040295566E9,2025-03-15
84295.2224544024,1.742069097504E9,2025-03-15
83182.95823272505,1.742371494827E9,2025-03-19
82561.32217876334,1.741774072316E9,2025-03-12
83064.70985538384,1.742173779987E9,2025-03-17
83032.3513594644,1.741950336747E9,2025-03-14
85452.54273371371,1.742414690222E9,2025-03-19
83100.42286596482,1.742270683054E9,2025-03-18
84326.23460828917,1.742515636021E9,2025-03-21
83963.75617065372,1.742145045596E9,2025-03-16
81873.62930637106,1.742317797799E9,2025-03-18
79348.17308679354,1.741662584099E9,2025-03-11
81259.85862657995,1.742306458454E9,2025-03-18
81656.03101584468,1.741874506586E9,2025-03-13
84630.85046766164,1.742533429726E9,2025-03-21
84218.7779651746,1.742396687607E9,2025-03-19
83939.38948062022,1.741831496825E9,2025-03-13
82952.69797861924,1.741867497523E9,2025-03-13
83476.89973804823,1.742202541238E9,2025-03-17
81525.57519757233,1.741694988503E9,2025-03-11
84087.18295443771,1.742511897112E9,2025-03-20
84536.46356442082,1.741982684117E9,2025-03-14
84354.47191448158,1.742083726119E9,2025-03-16
85629.40668023448,1.74242188913E9,2025-03-19
83436.61690895562,1.741860294165E9,2025-03-13
82703.69232896074,1.742349883475E9,2025-03-19
86023.02793690139,1.74243273376E9,2025-03-20
83257.2524364498,1.742155785562E9,2025-03-16
81232.56177617155,1.7417089619E9,2025-03-11
83157.48605838082,1.741734083248E9,2025-03-11
86185.41143785912,1.742425493861E9,2025-03-19
80339.66102446825,1.741900196452E9,2025-03-13
81217.85170939227,1.741712548324E9,2025-03-11
83899.48633774147,1.742090526515E9,2025-03-16
83327.41736609103,1.742141029887E9,2025-03-16
84009.532917822,1.742601900207E9,2025-03-22
80796.81759111806,1.741892615222E9,2025-03-13
83881.93676879247,1.742544136823E9,2025-03-21
82109.20290001745,1.741932587673E9,2025-03-14
83100.88640848425,1.742346293381E9,2025-03-19
84743.39249862774,1.742522691821E9,2025-03-21
81962.70572429236,1.741759491939E9,2025-03-12
82428.06846517629,1.742281496844E9,2025-03-18
83164.68423944434,1.741845897261E9,2025-03-13
84476.52475723809,1.742011374927E9,2025-03-15
83033.68182451143,1.741856512512E9,2025-03-13
83953.64902106512,1.742029228305E9,2025-03-15
84244.23238441288,1.742087084371E9,2025-03-16
84323.27268421142,1.742097892346E9,2025-03-16
83980.78904995437,1.742252990509E9,2025-03-17
80857.26701703468,1.741911282006E9,2025-03-14
83931.86372679561,1.742033396545E9,2025-03-15
85882.7039898859,1.742465096892E9,2025-03-20
83052.15476723097,1.741816844905E9,2025-03-12
84374.89491697127,1.742076299786E9,2025-03-15
82617.7331241566,1.742170188565E9,2025-03-17
83393.68086720291,1.742195224946E9,2025-03-17
83177.70738079348,1.742364582092E9,2025-03-19
85343.76599188604,1.742418273933E9,2025-03-19
85888.99366381548,1.74241108558E9,2025-03-19
81943.80956736875,1.74179581435E9,2025-03-12
83019.95454728934,1.741723786071E9,2025-03-11
82420.98968021553,1.742126694861E9,2025-03-16
82888.72671035347,1.742223872566E9,2025-03-17
84153.42484945175,1.742554871378E9,2025-03-21
86081.32251805106,1.742439673197E9,2025-03-20
83276.43582703028,1.742288995433E9,2025-03-18
83761.43747882382,1.742389312346E9,2025-03-19
82751.87792950893,1.741741545444E9,2025-03-12
84090.37418372162,1.742558967011E9,2025-03-21
83955.58636192667,1.742094126534E9,2025-03-16
82787.295493254,1.742295712388E9,2025-03-18
82077.84518119802,1.742166276763E9,2025-03-16
82867.53648272774,1.741770588883E9,2025-03-12
83850.26919968214,1.742148596347E9,2025-03-16
82996.62990102176,1.742360921242E9,2025-03-19
83297.33630586542,1.741745097366E9,2025-03-12
81450.3753315832,1.741763398117E9,2025-03-12
80428.12261085547,1.741680593415E9,2025-03-11
83863.26278107218,1.742026187702E9,2025-03-15
83667.40552069119,1.741820531954E9,2025-03-12
85779.65947424584,1.742454283368E9,2025-03-20
83368.7697151249,1.742137438489E9,2025-03-16
83962.6562833777,1.742565873272E9,2025-03-21
84094.71763124721,1.7425512939E9,2025-03-21
80217.83930689494,1.741896299379E9,2025-03-13
84450.69621702406,1.74206216508E9,2025-03-15
84358.9159883021,1.742080179407E9,2025-03-15
82932.58142558922,1.742220293348E9,2025-03-17
81380.28829871821,1.742321373732E9,2025-03-18
82201.79412495729,1.742328284736E9,2025-03-18
82134.7668472382,1.741799398794E9,2025-03-12
83030.39791191753,1.741813207721E9,2025-03-12
84040.25543267331,1.742497528951E9,2025-03-20
84219.52762087784,1.742108772598E9,2025-03-16
84278.08716723607,1.742112291494E9,2025-03-16
83404.4666080581,1.74212339968E9,2025-03-16
83920.30721263391,1.742256590724E9,2025-03-18
81207.40156455616,1.741683864174E9,2025-03-11
83054.86326244925,1.742216689787E9,2025-03-17
82591.2804864649,1.741943050784E9,2025-03-14
83441.73355131772,1.742573388273E9,2025-03-21
79779.07033567471,1.741669322474E9,2025-03-11
84223.87397209837,1.742116048503E9,2025-03-16
83712.82326596747,1.742184291969E9,2025-03-17
83863.46234378686,1.741834803565E9,2025-03-13
83989.60535436933,1.742547896072E9,2025-03-21
84316.41004792161,1.742000696647E9,2025-03-15
85222.63297451382,1.742468985527E9,2025-03-20
83394.01020328267,1.741842582837E9,2025-03-13
84207.15781003753,1.741989939281E9,2025-03-14
83285.94816925052,1.741953893658E9,2025-03-14
84191.81444671717,1.742393075249E9,2025-03-19
82566.35571707349,1.741788292821E9,2025-03-12
79473.53229603526,1.741644373338E9,2025-03-10
84437.76675727686,1.742537081835E9,2025-03-21
84134.39141427614,1.742500913316E9,2025-03-20
84167.8697252113,1.742605511252E9,2025-03-22
81754.1245019308,1.741755804218E9,2025-03-12
85846.60645541982,1.742457880385E9,2025-03-20
82922.10615223943,1.742292491714E9,2025-03-18
85310.96814284839,1.742475888987E9,2025-03-20
83208.95029801303,1.742177089745E9,2025-03-17
84179.23584511163,1.742540791572E9,2025-03-21
81336.13046672981,1.741716297732E9,2025-03-11
82714.73111902464,1.741810182888E9,2025-03-12
82355.18824543593,1.743379467865E9,2025-03-31
83914.13490809177,1.742677496272E9,2025-03-22
86886.0329308739,1.743077155794E9,2025-03-27
82396.18735905731,1.743253482742E9,2025-03-29
83137.68269393778,1.743318033863E9,2025-03-30
84338.92959046464,1.742720694939E9,2025-03-23
86946.04244661995,1.742796360777E9,2025-03-24
87371.3491304742,1.742958086021E9,2025-03-26
87577.72538017163,1.743113094977E9,2025-03-27
84014.19303884667,1.742609210265E9,2025-03-22
85050.65759373661,1.742763985198E9,2025-03-23
83701.85920800563,1.743235272023E9,2025-03-29
82930.05815369933,1.743300274358E9,2025-03-30
87126.56799401094,1.742799789256E9,2025-03-24
87772.72551391833,1.742918571011E9,2025-03-25
83719.60743307101,1.743181492341E9,2025-03-28
83744.87093314683,1.743231951176E9,2025-03-29
84281.84680860782,1.743519978541E9,2025-04-01
84650.3303317548,1.743566984525E9,2025-04-02
86745.53174766526,1.743004871211E9,2025-03-26
82793.81582488914,1.74325683793E9,2025-03-29
82121.83919121162,1.743401066265E9,2025-03-31
84445.14986317117,1.74272788711E9,2025-03-23
87103.10754688627,1.742907912968E9,2025-03-25
87321.36793603227,1.742943998826E9,2025-03-25
82428.14555995223,1.743286051099E9,2025-03-29
88339.89035924661,1.742832292429E9,2025-03-24
87983.70142460795,1.742979921981E9,2025-03-26
84996.80217812448,1.743170697279E9,2025-03-28
83762.71757013239,1.743195893861E9,2025-03-28
85205.94321631963,1.743152681052E9,2025-03-28
86625.17449589507,1.743019490699E9,2025-03-26
87468.52663938893,1.743066269709E9,2025-03-27
85883.039117483,1.742785483755E9,2025-03-24
84083.22112364328,1.743573889985E9,2025-04-02
86427.65033425306,1.742875486977E9,2025-03-25
84082.29777900936,1.743178178263E9,2025-03-28
84349.53250237869,1.742619881205E9,2025-03-22
83500.4896400052,1.743433253808E9,2025-03-31
83434.03386130522,1.743491075765E9,2025-04-01
85089.10675897203,1.743527085615E9,2025-04-01
82632.17739877684,1.743469492542E9,2025-04-01
83952.91072558291,1.743185099369E9,2025-03-28
86671.25268250058,1.74288268633E9,2025-03-25
82162.685941113,1.743267887242E9,2025-03-29
82603.84608714566,1.74329309515E9,2025-03-30
88259.76395777306,1.742846698636E9,2025-03-24
86951.76421649675,1.743091436795E9,2025-03-27
82274.6912690196,1.743354287468E9,2025-03-30
87974.75685468162,1.742926183094E9,2025-03-25
85133.05972535553,1.743534280475E9,2025-04-01
82502.35566528513,1.74327893615E9,2025-03-29
84255.48012582533,1.742713489362E9,2025-03-23
87952.73226527461,1.742828693797E9,2025-03-24
87419.9071984332,1.742807065158E9,2025-03-24
82553.26654935416,1.743368687655E9,2025-03-30
87795.45224485123,1.742994288961E9,2025-03-26
85396.29041826307,1.742771128734E9,2025-03-23
87346.75998699872,1.742821476379E9,2025-03-24
86460.41782128905,1.742889888691E9,2025-03-25
84929.06237244017,1.743537945976E9,2025-04-01
87960.9259253167,1.742929774488E9,2025-03-25
84112.46732431548,1.742663268007E9,2025-03-22
85152.65632409418,1.743559496429E9,2025-04-02
84267.59944731584,1.742623366938E9,2025-03-22
88039.63937738597,1.742825382611E9,2025-03-24
87277.52244284363,1.743037479772E9,2025-03-27
87309.51046145338,1.743055490281E9,2025-03-27
83889.52404655488,1.743508894929E9,2025-04-01
83065.56137310392,1.743336284099E9,2025-03-30
84705.0272672479,1.7427350903E9,2025-03-23
83894.4274576301,1.743239077758E9,2025-03-29
84954.75634459515,1.742753385764E9,2025-03-23
86777.75784016024,1.74313469439E9,2025-03-28
84478.16251367884,1.743203372102E9,2025-03-28
87807.28866290172,1.742814297114E9,2025-03-24
87686.17138536507,1.742817939697E9,2025-03-24
87484.22713450069,1.74304138626E9,2025-03-27
82305.29496801457,1.743275246735E9,2025-03-29
87172.88980549254,1.742810692924E9,2025-03-24
88462.86393414128,1.742839488419E9,2025-03-24
88240.46256324385,1.74298709527E9,2025-03-26
87022.23634069061,1.743105867408E9,2025-03-27
85167.80064394798,1.743163529268E9,2025-03-28
82237.62203229136,1.74324989624E9,2025-03-29
86618.22840507625,1.742886300079E9,2025-03-25
83460.19817794718,1.74349469371E9,2025-04-01
83994.73650641015,1.742691704609E9,2025-03-23
85194.14813792474,1.742767486735E9,2025-03-23
86114.33370456511,1.742774690591E9,2025-03-24
87219.71294548987,1.742997830683E9,2025-03-26
88106.52827227654,1.742915372314E9,2025-03-25
84315.24214798606,1.743174336116E9,2025-03-28
88159.21504635461,1.742976277452E9,2025-03-26
84203.20734855889,1.74263409157E9,2025-03-22
86031.83128027114,1.743141891898E9,2025-03-28
87998.8047039292,1.742990668151E9,2025-03-26
87212.97468263778,1.743120289111E9,2025-03-28
85311.29137218822,1.743523488622E9,2025-04-01
85073.12003223266,1.743548692481E9,2025-04-01
85060.61255461848,1.742738690859E9,2025-03-23
86913.68578612641,1.743033881339E9,2025-03-27
82311.72140355429,1.743289679216E9,2025-03-29
83447.38626910759,1.743437087899E9,2025-03-31
83037.21355746588,1.743483874613E9,2025-04-01
84981.39412820044,1.743555894025E9,2025-04-02
87284.7757395601,1.743087886582E9,2025-03-27
86254.14224809303,1.743138052164E9,2025-03-28
83440.59474949405,1.743329081408E9,2025-03-30
84580.70592294853,1.743570281614E9,2025-04-02
85149.72744367947,1.742746470962E9,2025-03-23
84930.81430153771,1.742756822661E9,2025-03-23
81496.23755227726,1.743393748843E9,2025-03-31
84220.40851733647,1.742698913072E9,2025-03-23
84173.41437233011,1.743221098188E9,2025-03-29
85253.00123334384,1.743530696957E9,2025-04-01
84228.27462397689,1.742666432867E9,2025-03-22
86436.2290521335,1.742878827507E9,2025-03-25
87404.87649068212,1.742861135024E9,2025-03-25
87003.73711142981,1.743131095663E9,2025-03-28
84003.42768297587,1.742655652609E9,2025-03-22
82965.36899692599,1.743487486868E9,2025-04-01
84199.37799419848,1.742702687779E9,2025-03-23
86311.36672144024,1.743084291705E9,2025-03-27
83277.76436696327,1.743440670513E9,2025-03-31
82741.55197322981,1.743426343149E9,2025-03-31
84194.93109759485,1.743505489221E9,2025-04-01
86803.87202525735,1.743094995939E9,2025-03-27
87311.73452661555,1.743109470356E9,2025-03-27
87953.57974749732,1.742972680675E9,2025-03-26
87132.16734771413,1.742868274878E9,2025-03-25
84946.52220438045,1.742742513578E9,2025-03-23
85858.27751657135,1.742778403288E9,2025-03-24
84386.77613913322,1.743213893256E9,2025-03-29
85374.42563128132,1.743149681654E9,2025-03-28
82953.25385473119,1.743246299066E9,2025-03-29
81882.34625826216,1.743411889639E9,2025-03-31
82471.49051640474,1.743260675989E9,2025-03-29
82515.76586162791,1.74336504057E9,2025-03-30
84346.3661567513,1.742637834953E9,2025-03-22
86817.98796198177,1.743030480483E9,2025-03-26
84658.59701739515,1.742731349342E9,2025-03-23
87227.42279262032,1.743073484174E9,2025-03-27
83066.49252905766,1.74330747404E9,2025-03-30
84228.95217301375,1.742670313389E9,2025-03-22
87273.9836862527,1.742897096752E9,2025-03-25
88199.60526776778,1.742933088021E9,2025-03-25
85245.22438987631,1.743541491962E9,2025-04-01
82687.62921124356,1.74347308496E9,2025-04-01
83589.39097506716,1.74351297272E9,2025-04-01
84281.47572220222,1.742717375553E9,2025-03-23
82514.66681903032,1.743358161132E9,2025-03-30
83823.01245126098,1.74268829686E9,2025-03-23
86454.04031914235,1.743008675693E9,2025-03-26
87150.9659589762,1.743026581708E9,2025-03-26
81914.94920836002,1.743390161198E9,2025-03-31
83353.632024973,1.743325486751E9,2025-03-30
88188.34015751413,1.74285373948E9,2025-03-24
83785.9970399872,1.743192289903E9,2025-03-28
83955.84709919438,1.743199233322E9,2025-03-28
87538.98447599208,1.742969087764E9,2025-03-26
82722.57464096136,1.743343478842E9,2025-03-30
81615.15679949729,1.743383092376E9,2025-03-31
85011.00877668706,1.742760098964E9,2025-03-23
87305.46595898429,1.743116694348E9,2025-03-27
84728.41789937182,1.743563099886E9,2025-04-02
87874.30791795647,1.742954673658E9,2025-03-26
84314.71637816796,1.742627089989E9,2025-03-22
87936.51137016094,1.742936762933E9,2025-03-25
87382.68434468325,1.7430590602E9,2025-03-27
84045.10988015977,1.743224687911E9,2025-03-29
83299.9810590052,1.743448177958E9,2025-03-31
87199.42852219005,1.74302307053E9,2025-03-26
87684.58507410828,1.743048286185E9,2025-03-27
87337.4665470881,1.743123896632E9,2025-03-28
82190.67408154199,1.743372291424E9,2025-03-30
84308.26196392841,1.742724583596E9,2025-03-23
86869.50462202856,1.74287187946E9,2025-03-25
86566.57610290994,1.743012280575E9,2025-03-26
84893.79618774568,1.743159994263E9,2025-03-28
88474.3135894229,1.742843085767E9,2025-03-24
82780.67040433415,1.743296672657E9,2025-03-30
87866.17486946298,1.742850288266E9,2025-03-24
86823.44172743564,1.743001491003E9,2025-03-26
87519.00306751425,1.743051882858E9,2025-03-27
81892.18710736942,1.743397492032E9,2025-03-31
82938.776894528,1.743480276544E9,2025-04-01
88015.45327020861,1.742835873095E9,2025-03-24
83096.07674952217,1.743311072991E9,2025-03-30
81825.6051256894,1.743386558749E9,2025-03-31
82184.6497493072,1.743419092578E9,2025-03-31
87207.48052895733,1.743102283641E9,2025-03-27
87220.58974772833,1.743127359918E9,2025-03-28
84054.10410734905,1.742695485378E9,2025-03-23
87138.136227693,1.74290065445E9,2025-03-25
87355.15333559812,1.742857681895E9,2025-03-24
82386.35050942781,1.743264251064E9,2025-03-29
83994.80525653713,1.742681097312E9,2025-03-22
83837.05251809006,1.743217489563E9,2025-03-29
81981.93953358226,1.743404511998E9,2025-03-31
82681.44287077147,1.743350971105E9,2025-03-30
87413.3113487359,1.742904267476E9,2025-03-25
87922.27667040464,1.742983285788E9,2025-03-26
83292.98909963878,1.743303878823E9,2025-03-30
83619.87350890883,1.743516279019E9,2025-04-01
83948.80437413476,1.742684696175E9,2025-03-22
85371.1391031313,1.742749782266E9,2025-03-23
82542.85168725922,1.743458668037E9,2025-03-31
82935.22943299318,1.74331467522E9,2025-03-30
84370.26093529824,1.743501884581E9,2025-04-01
84228.4931007714,1.742616293997E9,2025-03-22
85560.23956148796,1.742781960414E9,2025-03-24
87426.40019335548,1.743062687531E9,2025-03-27
83827.52742896962,1.743188505297E9,2025-03-28
82553.23623643283,1.743465734101E9,2025-04-01
87647.88550868542,1.742951171688E9,2025-03-26
82553.4254041944,1.743429829665E9,2025-03-31
87622.78459104586,1.742864672481E9,2025-03-25
84356.18868046836,1.743210095919E9,2025-03-29
82758.56160404938,1.743346989676E9,2025-03-30
87826.12190670078,1.74292228657E9,2025-03-25
84392.82009721096,1.742641483065E9,2025-03-22
83053.40070328081,1.74332187913E9,2025-03-30
85660.18490491247,1.743145488233E9,2025-03-28
84301.95269620928,1.743498584944E9,2025-04-01
84106.99527875872,1.74265924071E9,2025-03-22
86217.63942503363,1.743015893403E9,2025-03-26
87517.37274800161,1.743069891079E9,2025-03-27
84125.97474677162,1.742706574802E9,2025-03-23
82394.12780936091,1.743455080879E9,2025-03-31
87205.4427253819,1.742961949174E9,2025-03-26
84359.46915506005,1.743206719465E9,2025-03-29
86836.77934030221,1.743080687921E9,2025-03-27
82483.38479164489,1.743282260736E9,2025-03-29
84158.98941802121,1.742612697034E9,2025-03-22
87636.52233889826,1.74304468377E9,2025-03-27
81488.96451396754,1.743415461646E9,2025-03-31
84164.286334733,1.742673890124E9,2025-03-22
87741.71106058777,1.742940230062E9,2025-03-25
87424.06865781397,1.742947489354E9,2025-03-26
83508.44848841902,1.74324268831E9,2025-03-29
84238.86837592987,1.742630853014E9,2025-03-22
83099.7132171393,1.743476684186E9,2025-04-01
86587.00817085963,1.742789095539E9,2025-03-24
84148.9958208313,1.742652327025E9,2025-03-22
85022.1158107608,1.743167085166E9,2025-03-28
84204.78308895703,1.742709897079E9,2025-03-23
82727.0691413136,1.743361321782E9,2025-03-30
85244.43181925929,1.743545082548E9,2025-04-01
82377.94312671632,1.743375888885E9,2025-03-30
85151.38359873935,1.743552291597E9,2025-04-02
81884.11109014327,1.743408210691E9,2025-03-31
87334.3860075193,1.742965450281E9,2025-03-26
86901.47646822476,1.743098450262E9,2025-03-27
86724.36314353025,1.742893460747E9,2025-03-25
87425.59711353843,1.742911246888E9,2025-03-25
82346.68633969543,1.743271482267E9,2025-03-29
83108.82259101293,1.743332681538E9,2025-03-30
82348.25633896062,1.743451485238E9,2025-03-31
82372.42496571247,1.743462286187E9,2025-03-31
84212.39615152313,1.742648695227E9,2025-03-22
82227.54336233468,1.743422666791E9,2025-03-31
82643.59909200664,1.743444049523E9,2025-03-31
86894.07650042877,1.742792689483E9,2025-03-24
83947.40619319715,1.743228294229E9,2025-03-29
83038.37790704927,1.74333988381E9,2025-03-30
84208.98723312806,1.742645050151E9,2025-03-22
87083.94017266696,1.742803770685E9,2025-03-24
85114.01221695973,1.74315627323E9,2025-03-28
82814.296001643,1.743937301891E9,2025-04-06
83625.9499325832,1.744398277606E9,2025-04-11
85008.74302161673,1.744473683512E9,2025-04-12
78387.6912670073,1.74398817656E9,2025-04-07
86412.29967901438,1.743624270944E9,2025-04-02
74773.2587934775,1.744009491241E9,2025-04-07
80747.36408765496,1.744351259145E9,2025-04-11
84457.0360990321,1.744531497053E9,2025-04-13
77141.99408276133,1.744214693788E9,2025-04-09
85296.72976736756,1.744502697196E9,2025-04-13
84162.25073278768,1.743804292147E9,2025-04-04
81969.68431773817,1.744383890011E9,2025-04-11
84416.00027025993,1.743581074459E9,2025-04-02
83003.67579388311,1.743663876116E9,2025-04-03
82305.22481184445,1.743696581555E9,2025-04-03
83881.50017713505,1.743793498705E9,2025-04-04
77860.31844171116,1.744207776107E9,2025-04-09
82583.11633305943,1.743951879677E9,2025-04-06
83575.16343053042,1.743674533103E9,2025-04-03
76006.86998159163,1.74416429856E9,2025-04-09
81696.40122795808,1.744273856064E9,2025-04-10
82907.99227530952,1.743865481892E9,2025-04-05
79090.38478456163,1.744103263185E9,2025-04-08
82654.29602655036,1.743721490984E9,2025-04-03
83455.56861802349,1.743836686421E9,2025-04-05
83167.51792928776,1.743894288207E9,2025-04-05
82285.79183047339,1.744250957592E9,2025-04-10
84604.64636587836,1.743631498273E9,2025-04-02
78835.58867030361,1.744301100136E9,2025-04-10
77268.17847587695,1.744189486936E9,2025-04-09
83849.48096887217,1.744405496671E9,2025-04-11
81532.13745973041,1.744275660271E9,2025-04-10
85422.0967425296,1.744517084025E9,2025-04-13
83666.1312703991,1.744448949084E9,2025-04-12
81831.40669422467,1.743699885474E9,2025-04-03
82409.48424398851,1.743955536876E9,2025-04-06
83007.51033558365,1.743930293547E9,2025-04-06
83339.31246065375,1.744419893658E9,2025-04-12
83238.43488678202,1.743775772286E9,2025-04-04
82023.69651873449,1.743707063432E9,2025-04-03
78970.69563692114,1.744110234774E9,2025-04-08
82039.16991257631,1.74437657784E9,2025-04-11
82809.93939073119,1.743771723133E9,2025-04-04
75101.3997278555,1.744171491829E9,2025-04-09
83315.43959137528,1.744236282421E9,2025-04-09
83776.68744254543,1.743645889283E9,2025-04-03
76790.25609208614,1.744027491597E9,2025-04-07
81549.5629152091,1.744284388733E9,2025-04-10
79172.2817090801,1.744063481932E9,2025-04-07
79799.90914623915,1.744092287463E9,2025-04-08
84665.33194165595,1.743584683251E9,2025-04-02
82819.72161473092,1.743876285253E9,2025-04-05
80308.20456629425,1.743962987199E9,2025-04-06
76178.35448995476,1.744016694764E9,2025-04-07
83111.34435575195,1.743779376258E9,2025-04-04
79063.49516004637,1.744049091047E9,2025-04-07
77268.01412263024,1.744135789532E9,2025-04-08
83409.39729897068,1.743660294873E9,2025-04-03
81531.54534166763,1.744362269374E9,2025-04-11
83447.195072062,1.744456174402E9,2025-04-12
81251.15450032747,1.744358696499E9,2025-04-11
83403.67277102497,1.74441252463E9,2025-04-11
83564.27184811681,1.743656664002E9,2025-04-03
85384.6852677325,1.744495496253E9,2025-04-12
85369.94860925588,1.744498883055E9,2025-04-12
76233.23187588078,1.744020074412E9,2025-04-07
76829.34847591358,1.744203881476E9,2025-04-09
81938.0185184143,1.744225491159E9,2025-04-09
85464.59019442675,1.744506278189E9,2025-04-13
82842.65807273751,1.743883486036E9,2025-04-05
79898.18473633853,1.744067090992E9,2025-04-07
77023.89133348042,1.744211099204E9,2025-04-09
83397.09190766429,1.743904854662E9,2025-04-06
82622.7737499299,1.744369497441E9,2025-04-11
83944.75551931879,1.743822275072E9,2025-04-05
82623.6290432163,1.74386908827E9,2025-04-05
82870.73001816859,1.743735873317E9,2025-04-04
82909.58127927136,1.743890699759E9,2025-04-05
79709.36877328751,1.744322726534E9,2025-04-10
78421.18308496752,1.744034534119E9,2025-04-07
81720.2016936257,1.744260255952E9,2025-04-10
81024.51565768477,1.744293873966E9,2025-04-10
79368.23940861579,1.744304766973E9,2025-04-10
79900.64902994683,1.744081563716E9,2025-04-08
83004.7027605787,1.744232741946E9,2025-04-09
77011.48228778424,1.744149663759E9,2025-04-08
79086.09032816654,1.744333659334E9,2025-04-11
78898.16417534047,1.743977074872E9,2025-04-06
82782.29915850204,1.744391099237E9,2025-04-11
84597.15150833085,1.743595772518E9,2025-04-02
79724.89465979146,1.744315768195E9,2025-04-10
82793.26810143121,1.743739483226E9,2025-04-04
83642.02603878912,1.743851376812E9,2025-04-05
80678.70925924664,1.744077873216E9,2025-04-08
79860.58407289122,1.74411418798E9,2025-04-08
85232.85128493622,1.744513409974E9,2025-04-13
84585.13863461434,1.744535089008E9,2025-04-13
84613.64673947358,1.743761075357E9,2025-04-04
78407.02418753588,1.744128572391E9,2025-04-08
83549.9107448874,1.744441491887E9,2025-04-12
87106.00781966242,1.743613497119E9,2025-04-02
80322.94507383362,1.744340682488E9,2025-04-11
83737.13579117409,1.744462946489E9,2025-04-12
83674.19259061506,1.74383308345E9,2025-04-05
83658.77387416866,1.743829482964E9,2025-04-05
86036.13444049208,1.743606455023E9,2025-04-02
84126.51474147492,1.74357748986E9,2025-04-02
84032.71900547225,1.743807883435E9,2025-04-04
84375.94429798229,1.743757489047E9,2025-04-04
82548.3231829159,1.743764676527E9,2025-04-04
82701.99933626983,1.743768171787E9,2025-04-04
79297.99031979717,1.744308511092E9,2025-04-10
82328.13489688843,1.74422881756E9,2025-04-09
83502.21970476018,1.744459695164E9,2025-04-12
84515.92251627243,1.744524269714E9,2025-04-13
83478.3555807481,1.743901492044E9,2025-04-06
77918.79195001676,1.743980977698E9,2025-04-06
84844.77000604966,1.743591628903E9,2025-04-02
78824.84561495368,1.744059711833E9,2025-04-07
79715.508089801,1.744326280889E9,2025-04-10
83874.22618739116,1.74439464864E9,2025-04-11
82861.85819962031,1.744427343694E9,2025-04-12
78102.0875366474,1.74399647399E9,2025-04-07
81656.71640958315,1.744282650741E9,2025-04-10
80822.59872142244,1.74434788378E9,2025-04-11
85106.24814466636,1.744484698709E9,2025-04-12
84938.61029698861,1.743599370048E9,2025-04-02
83487.8420491959,1.743653072946E9,2025-04-03
83783.75496624704,1.743649386659E9,2025-04-03
81841.29813646984,1.744221878303E9,2025-04-09
79529.67606306932,1.744311930902E9,2025-04-10
81974.59932693769,1.743689362246E9,2025-04-03
83853.69411353327,1.743847495829E9,2025-04-05
82480.3838471879,1.744387617101E9,2025-04-11
